ticket_id,jira_status,jira_id,reason,total_attachments,successful_attachments,failed_attachments,attachment_type,created_at,updated_at
9937,success,FTJM-54292,,0,0,0,none,2025-08-26T00:14:24.829589,2025-08-26T00:14:24.829589
9938,success,FTJM-54293,,0,0,0,none,2025-08-26T00:14:25.090723,2025-08-26T00:14:25.090723
9922,success,FTJM-54277,,18,18,0,conversation,2025-08-26T00:14:25.395707,2025-08-26T00:14:25.395707
9939,success,FTJM-54294,,0,0,0,none,2025-08-26T00:14:26.067827,2025-08-26T00:14:26.067827
9940,success,FTJM-54295,,0,0,0,none,2025-08-26T00:14:26.272410,2025-08-26T00:14:26.272410
9935,success,FTJM-54290,,7,7,0,conversation,2025-08-26T00:14:26.620233,2025-08-26T00:14:26.620233
9941,success,FTJM-54296,,0,0,0,none,2025-08-26T00:14:26.696956,2025-08-26T00:14:26.696956
9942,success,FTJM-54297,,0,0,0,none,2025-08-26T00:14:27.389899,2025-08-26T00:14:27.389899
9943,success,FTJM-54298,,0,0,0,none,2025-08-26T00:14:27.717185,2025-08-26T00:14:27.717185
9944,success,FTJM-54299,,0,0,0,none,2025-08-26T00:14:28.262795,2025-08-26T00:14:28.262795
9945,success,FTJM-54300,,0,0,0,none,2025-08-26T00:14:28.839551,2025-08-26T00:14:28.839551
9946,success,FTJM-54301,,0,0,0,none,2025-08-26T00:14:29.304305,2025-08-26T00:14:29.304305
9948,success,FTJM-54302,,0,0,0,none,2025-08-26T00:14:29.730973,2025-08-26T00:14:29.730973
9949,success,FTJM-54303,,0,0,0,none,2025-08-26T00:14:30.308806,2025-08-26T00:14:30.308806
9950,success,FTJM-54304,,0,0,0,none,2025-08-26T00:14:30.634806,2025-08-26T00:14:30.634806
9951,success,FTJM-54305,,0,0,0,none,2025-08-26T00:14:31.482417,2025-08-26T00:14:31.482417
9952,success,FTJM-54306,,0,0,0,none,2025-08-26T00:14:31.554308,2025-08-26T00:14:31.554308
9953,success,FTJM-54307,,0,0,0,none,2025-08-26T00:14:32.664169,2025-08-26T00:14:32.664169
9956,success,FTJM-54309,,0,0,0,none,2025-08-26T00:14:33.267203,2025-08-26T00:14:33.267203
9957,success,FTJM-54310,,0,0,0,none,2025-08-26T00:14:33.774819,2025-08-26T00:14:33.774819
9955,success,FTJM-54308,,1,1,0,conversation,2025-08-26T00:14:33.951632,2025-08-26T00:14:33.951632
9958,success,FTJM-54311,,0,0,0,none,2025-08-26T00:14:34.439976,2025-08-26T00:14:34.439976
9959,success,FTJM-54312,,0,0,0,none,2025-08-26T00:14:34.881381,2025-08-26T00:14:34.881381
9960,success,FTJM-54313,,0,0,0,none,2025-08-26T00:14:35.252513,2025-08-26T00:14:35.252513
9965,success,FTJM-54315,,0,0,0,none,2025-08-26T00:14:36.196986,2025-08-26T00:14:36.196986
9966,success,FTJM-54316,,0,0,0,none,2025-08-26T00:14:36.810419,2025-08-26T00:14:36.810419
9967,success,FTJM-54317,,0,0,0,none,2025-08-26T00:14:37.386711,2025-08-26T00:14:37.386711
9968,success,FTJM-54318,,0,0,0,none,2025-08-26T00:14:37.787032,2025-08-26T00:14:37.787032
9964,success,FTJM-54314,,5,5,0,conversation,2025-08-26T00:14:37.868614,2025-08-26T00:14:37.868614
9969,success,FTJM-54319,,0,0,0,none,2025-08-26T00:14:38.525614,2025-08-26T00:14:38.525614
9971,success,FTJM-54321,,0,0,0,none,2025-08-26T00:14:39.500505,2025-08-26T00:14:39.500505
9973,success,FTJM-54323,,0,0,0,none,2025-08-26T00:14:40.365171,2025-08-26T00:14:40.365171
9977,success,FTJM-54324,,0,0,0,none,2025-08-26T00:14:40.848345,2025-08-26T00:14:40.848345
9972,success,FTJM-54322,,1,1,0,conversation,2025-08-26T00:14:40.913120,2025-08-26T00:14:40.913120
9978,success,FTJM-54325,,0,0,0,none,2025-08-26T00:14:41.292106,2025-08-26T00:14:41.292106
9979,success,FTJM-54326,,0,0,0,none,2025-08-26T00:14:42.105694,2025-08-26T00:14:42.105694
9980,success,FTJM-54327,,0,0,0,none,2025-08-26T00:14:42.309003,2025-08-26T00:14:42.309003
9970,success,FTJM-54320,,2,2,0,mixed,2025-08-26T00:14:42.860741,2025-08-26T00:14:42.860741
9981,success,FTJM-54328,,0,0,0,none,2025-08-26T00:14:42.993085,2025-08-26T00:14:42.993085
9982,success,FTJM-54329,,0,0,0,none,2025-08-26T00:14:43.151755,2025-08-26T00:14:43.151755
9983,success,FTJM-54330,,1,1,0,attachment,2025-08-26T00:14:44.837918,2025-08-26T00:14:44.837918
9986,success,FTJM-54332,,0,0,0,none,2025-08-26T00:14:44.900626,2025-08-26T00:14:44.900626
9985,success,FTJM-54331,,3,3,0,attachment,2025-08-26T00:14:46.115643,2025-08-26T00:14:46.115643
9991,success,FTJM-54336,,0,0,0,none,2025-08-26T00:14:47.187773,2025-08-26T00:14:47.187773
9987,success,FTJM-54333,,1,1,0,attachment,2025-08-26T00:14:47.272538,2025-08-26T00:14:47.272538
9992,success,FTJM-54337,,0,0,0,none,2025-08-26T00:14:47.470294,2025-08-26T00:14:47.470294
9989,success,FTJM-54335,,1,1,0,attachment,2025-08-26T00:14:47.562512,2025-08-26T00:14:47.562512
9988,success,FTJM-54334,,2,2,0,conversation,2025-08-26T00:14:47.732714,2025-08-26T00:14:47.732714
9993,success,FTJM-54338,,0,0,0,none,2025-08-26T00:14:48.212956,2025-08-26T00:14:48.212956
9994,success,FTJM-54339,,0,0,0,none,2025-08-26T00:14:48.723247,2025-08-26T00:14:48.723247
9995,success,FTJM-54340,,0,0,0,none,2025-08-26T00:14:49.105118,2025-08-26T00:14:49.105118
9996,success,FTJM-54341,,0,0,0,none,2025-08-26T00:14:49.457145,2025-08-26T00:14:49.457145
9997,success,FTJM-54342,,0,0,0,none,2025-08-26T00:14:50.138410,2025-08-26T00:14:50.138410
9998,success,FTJM-54343,,0,0,0,none,2025-08-26T00:14:50.439165,2025-08-26T00:14:50.439165
9999,success,FTJM-54344,,0,0,0,none,2025-08-26T00:14:51.335109,2025-08-26T00:14:51.335109
10000,success,FTJM-54345,,0,0,0,none,2025-08-26T00:14:51.830568,2025-08-26T00:14:51.830568
10001,success,FTJM-54346,,0,0,0,none,2025-08-26T00:14:52.298430,2025-08-26T00:14:52.298430
10002,success,FTJM-54347,,0,0,0,none,2025-08-26T00:14:52.719581,2025-08-26T00:14:52.719581
10003,success,FTJM-54348,,0,0,0,none,2025-08-26T00:14:52.999617,2025-08-26T00:14:52.999617
10010,success,FTJM-54349,,0,0,0,none,2025-08-26T00:14:53.687699,2025-08-26T00:14:53.687699
10011,success,FTJM-54350,,0,0,0,none,2025-08-26T00:14:54.041683,2025-08-26T00:14:54.041683
10012,success,FTJM-54351,,0,0,0,none,2025-08-26T00:14:54.695662,2025-08-26T00:14:54.695662
10013,success,FTJM-54352,,0,0,0,none,2025-08-26T00:14:55.057267,2025-08-26T00:14:55.057267
10014,success,FTJM-54353,,0,0,0,none,2025-08-26T00:14:55.693743,2025-08-26T00:14:55.693743
10015,success,FTJM-54354,,0,0,0,none,2025-08-26T00:14:56.237833,2025-08-26T00:14:56.237833
10019,success,FTJM-54355,,0,0,0,none,2025-08-26T00:14:56.666554,2025-08-26T00:14:56.666554
10020,success,FTJM-54356,,0,0,0,none,2025-08-26T00:14:57.137649,2025-08-26T00:14:57.137649
10021,success,FTJM-54357,,0,0,0,none,2025-08-26T00:14:57.946255,2025-08-26T00:14:57.946255
10022,success,FTJM-54358,,0,0,0,none,2025-08-26T00:14:58.255494,2025-08-26T00:14:58.255494
10024,success,FTJM-54360,,0,0,0,none,2025-08-26T00:14:59.436803,2025-08-26T00:14:59.436803
10023,success,FTJM-54359,,1,1,0,conversation,2025-08-26T00:14:59.733694,2025-08-26T00:14:59.733694
10026,success,FTJM-54362,,0,0,0,none,2025-08-26T00:15:00.328763,2025-08-26T00:15:00.328763
10027,success,FTJM-54363,,0,0,0,none,2025-08-26T00:15:01.125530,2025-08-26T00:15:01.125530
10028,success,FTJM-54364,,0,0,0,none,2025-08-26T00:15:01.379848,2025-08-26T00:15:01.379848
10030,success,FTJM-54366,,0,0,0,none,2025-08-26T00:15:02.472999,2025-08-26T00:15:02.472999
10031,success,FTJM-54367,,0,0,0,none,2025-08-26T00:15:02.934178,2025-08-26T00:15:02.934178
10029,success,FTJM-54365,,1,1,0,conversation,2025-08-26T00:15:03.091475,2025-08-26T00:15:03.091475
10032,success,FTJM-54368,,0,0,0,none,2025-08-26T00:15:03.125844,2025-08-26T00:15:03.125844
10033,success,FTJM-54369,,0,0,0,none,2025-08-26T00:15:03.695005,2025-08-26T00:15:03.695005
10034,success,FTJM-54370,,0,0,0,none,2025-08-26T00:15:04.391017,2025-08-26T00:15:04.391017
10025,success,FTJM-54361,,2,2,0,conversation,2025-08-26T00:15:04.583375,2025-08-26T00:15:04.583375
10035,success,FTJM-54371,,0,0,0,none,2025-08-26T00:15:04.737678,2025-08-26T00:15:04.737678
10057,success,FTJM-54372,,0,0,0,none,2025-08-26T00:15:05.224042,2025-08-26T00:15:05.224042
10058,success,FTJM-54373,,2,2,0,attachment,2025-08-26T00:15:07.097484,2025-08-26T00:15:07.097484
10065,success,FTJM-54375,,1,1,0,conversation,2025-08-26T00:15:07.607310,2025-08-26T00:15:07.607310
10064,success,FTJM-54374,,5,5,0,conversation,2025-08-26T00:15:08.238437,2025-08-26T00:15:08.238437
10068,success,FTJM-54378,,0,0,0,none,2025-08-26T00:15:08.301053,2025-08-26T00:15:08.301053
10069,success,FTJM-54379,,0,0,0,none,2025-08-26T00:15:09.064648,2025-08-26T00:15:09.064648
10066,success,FTJM-54376,,2,2,0,mixed,2025-08-26T00:15:09.217584,2025-08-26T00:15:09.217584
10070,success,FTJM-54380,,0,0,0,none,2025-08-26T00:15:09.578371,2025-08-26T00:15:09.578371
10071,success,FTJM-54381,,0,0,0,none,2025-08-26T00:15:09.783805,2025-08-26T00:15:09.783805
10067,success,FTJM-54377,,5,5,0,conversation,2025-08-26T00:15:09.887723,2025-08-26T00:15:09.887723
10072,success,FTJM-54382,,0,0,0,none,2025-08-26T00:15:10.680130,2025-08-26T00:15:10.680130
10073,success,FTJM-54383,,0,0,0,none,2025-08-26T00:15:10.871091,2025-08-26T00:15:10.871091
10074,success,FTJM-54384,,0,0,0,none,2025-08-26T00:15:11.140225,2025-08-26T00:15:11.140225
10075,success,FTJM-54385,,0,0,0,none,2025-08-26T00:15:11.733827,2025-08-26T00:15:11.733827
10076,success,FTJM-54386,,0,0,0,none,2025-08-26T00:15:12.421029,2025-08-26T00:15:12.421029
10078,success,FTJM-54387,,0,0,0,none,2025-08-26T00:15:12.892576,2025-08-26T00:15:12.892576
10079,success,FTJM-54388,,0,0,0,none,2025-08-26T00:15:13.433049,2025-08-26T00:15:13.433049
10080,success,FTJM-54389,,0,0,0,none,2025-08-26T00:15:14.000237,2025-08-26T00:15:14.000237
10081,success,FTJM-54390,,0,0,0,none,2025-08-26T00:15:14.620157,2025-08-26T00:15:14.620157
10082,success,FTJM-54391,,0,0,0,none,2025-08-26T00:15:15.130773,2025-08-26T00:15:15.130773
10083,success,FTJM-54392,,0,0,0,none,2025-08-26T00:15:15.634784,2025-08-26T00:15:15.634784
10088,success,FTJM-54393,,0,0,0,none,2025-08-26T00:15:16.134822,2025-08-26T00:15:16.134822
10089,success,FTJM-54394,,0,0,0,none,2025-08-26T00:15:16.679873,2025-08-26T00:15:16.679873
10090,success,FTJM-54395,,0,0,0,none,2025-08-26T00:15:17.322915,2025-08-26T00:15:17.322915
10091,success,FTJM-54396,,2,2,0,conversation,2025-08-26T00:15:19.130952,2025-08-26T00:15:19.130952
10096,success,FTJM-54400,,0,0,0,none,2025-08-26T00:15:19.866965,2025-08-26T00:15:19.866965
10098,success,FTJM-54401,,0,0,0,none,2025-08-26T00:15:20.217665,2025-08-26T00:15:20.217665
10094,success,FTJM-54398,,2,2,0,conversation,2025-08-26T00:15:21.456372,2025-08-26T00:15:21.456372
10101,success,FTJM-54404,,0,0,0,none,2025-08-26T00:15:22.173781,2025-08-26T00:15:22.173781
10099,success,FTJM-54402,,0,0,0,none,2025-08-26T00:15:22.218561,2025-08-26T00:15:22.218561
10105,success,FTJM-54405,,0,0,0,none,2025-08-26T00:15:22.296491,2025-08-26T00:15:22.296491
10106,success,FTJM-54406,,0,0,0,none,2025-08-26T00:15:23.010506,2025-08-26T00:15:23.010506
10092,success,FTJM-54397,,5,5,0,conversation,2025-08-26T00:15:23.127469,2025-08-26T00:15:23.127469
10100,success,FTJM-54403,,2,2,0,attachment,2025-08-26T00:15:23.449722,2025-08-26T00:15:23.449722
10112,success,FTJM-54409,,0,0,0,none,2025-08-26T00:15:24.709350,2025-08-26T00:15:24.709350
10113,success,FTJM-54410,,0,0,0,none,2025-08-26T00:15:24.957079,2025-08-26T00:15:24.957079
10108,success,FTJM-54408,,1,1,0,attachment,2025-08-26T00:15:25.893268,2025-08-26T00:15:25.893268
10107,success,FTJM-54407,,1,1,0,conversation,2025-08-26T00:15:26.376008,2025-08-26T00:15:26.376008
10117,success,FTJM-54412,,0,0,0,none,2025-08-26T00:15:26.867565,2025-08-26T00:15:26.867565
10116,success,FTJM-54411,,1,1,0,attachment,2025-08-26T00:15:27.338274,2025-08-26T00:15:27.338274
10118,success,FTJM-54413,,0,0,0,none,2025-08-26T00:15:27.554492,2025-08-26T00:15:27.554492
10119,success,FTJM-54414,,0,0,0,none,2025-08-26T00:15:28.078477,2025-08-26T00:15:28.078477
10120,success,FTJM-54415,,0,0,0,none,2025-08-26T00:15:28.497573,2025-08-26T00:15:28.497573
10121,success,FTJM-54416,,0,0,0,none,2025-08-26T00:15:29.050191,2025-08-26T00:15:29.050191
10122,success,FTJM-54417,,0,0,0,none,2025-08-26T00:15:29.774256,2025-08-26T00:15:29.774256
10128,success,FTJM-54420,,0,0,0,none,2025-08-26T00:15:31.121985,2025-08-26T00:15:31.121985
10125,success,FTJM-54419,,0,0,0,none,2025-08-26T00:15:31.396131,2025-08-26T00:15:31.396131
10130,success,FTJM-54422,,0,0,0,none,2025-08-26T00:15:32.305455,2025-08-26T00:15:32.305455
10123,success,FTJM-54418,,4,4,0,conversation,2025-08-26T00:15:32.376538,2025-08-26T00:15:32.376538
10131,success,FTJM-54423,,0,0,0,none,2025-08-26T00:15:32.813160,2025-08-26T00:15:32.813160
10133,success,FTJM-54425,,1,1,0,conversation,2025-08-26T00:15:35.261842,2025-08-26T00:15:35.261842
10135,success,FTJM-54427,,0,0,0,none,2025-08-26T00:15:35.583126,2025-08-26T00:15:35.583126
10114,success,FTJM-54428,,0,0,0,none,2025-08-26T00:15:35.655396,2025-08-26T00:15:35.655396
10132,success,FTJM-54424,,3,3,0,conversation,2025-08-26T00:15:35.679466,2025-08-26T00:15:35.679466
10115,success,FTJM-54429,,0,0,0,none,2025-08-26T00:15:35.720806,2025-08-26T00:15:35.720806
10095,success,FTJM-54399,,1,1,0,attachment,2025-08-26T00:15:36.017574,2025-08-26T00:15:36.017574
10134,success,FTJM-54426,,0,0,0,none,2025-08-26T00:15:36.051802,2025-08-26T00:15:36.051802
10129,success,FTJM-54421,,6,6,0,mixed,2025-08-26T00:15:36.349393,2025-08-26T00:15:36.349393
10136,success,FTJM-54430,,0,0,0,none,2025-08-26T00:15:36.911033,2025-08-26T00:15:36.911033
10137,success,FTJM-54431,,0,0,0,none,2025-08-26T00:15:37.414634,2025-08-26T00:15:37.414634
10139,success,FTJM-54432,,0,0,0,none,2025-08-26T00:15:37.951819,2025-08-26T00:15:37.951819
10140,success,FTJM-54434,,0,0,0,none,2025-08-26T00:15:38.944884,2025-08-26T00:15:38.944884
10141,success,FTJM-54435,,0,0,0,none,2025-08-26T00:15:39.438704,2025-08-26T00:15:39.438704
10142,success,FTJM-54436,,0,0,0,none,2025-08-26T00:15:39.806748,2025-08-26T00:15:39.806748
10138,success,FTJM-54433,,2,2,0,conversation,2025-08-26T00:15:40.429466,2025-08-26T00:15:40.429466
10144,success,FTJM-54437,,0,0,0,none,2025-08-26T00:15:40.584860,2025-08-26T00:15:40.584860
10145,success,FTJM-54438,,0,0,0,none,2025-08-26T00:15:41.001367,2025-08-26T00:15:41.001367
10146,success,FTJM-54439,,0,0,0,none,2025-08-26T00:15:41.508640,2025-08-26T00:15:41.508640
10147,success,FTJM-54440,,0,0,0,none,2025-08-26T00:15:41.939997,2025-08-26T00:15:41.939997
10148,success,FTJM-54441,,0,0,0,none,2025-08-26T00:15:42.847178,2025-08-26T00:15:42.847178
10149,success,FTJM-54442,,0,0,0,none,2025-08-26T00:15:43.043458,2025-08-26T00:15:43.043458
10150,success,FTJM-54443,,0,0,0,none,2025-08-26T00:15:43.340679,2025-08-26T00:15:43.340679
10151,success,FTJM-54444,,0,0,0,none,2025-08-26T00:15:43.952361,2025-08-26T00:15:43.952361
10152,success,FTJM-54445,,0,0,0,none,2025-08-26T00:15:44.605444,2025-08-26T00:15:44.605444
10153,success,FTJM-54446,,0,0,0,none,2025-08-26T00:15:45.032050,2025-08-26T00:15:45.032050
10155,success,FTJM-54448,,0,0,0,none,2025-08-26T00:15:46.032897,2025-08-26T00:15:46.032897
10154,success,FTJM-54447,,1,1,0,conversation,2025-08-26T00:15:46.951162,2025-08-26T00:15:46.951162
10158,success,FTJM-54451,,0,0,0,none,2025-08-26T00:15:47.516409,2025-08-26T00:15:47.516409
10156,success,FTJM-54449,,1,1,0,attachment,2025-08-26T00:15:48.189769,2025-08-26T00:15:48.189769
10161,success,FTJM-54454,,0,0,0,none,2025-08-26T00:15:49.617400,2025-08-26T00:15:49.617400
10160,success,FTJM-54453,,1,1,0,conversation,2025-08-26T00:15:50.533596,2025-08-26T00:15:50.533596
10159,success,FTJM-54452,,1,1,0,attachment,2025-08-26T00:15:50.850241,2025-08-26T00:15:50.850241
10163,success,FTJM-54456,,0,0,0,none,2025-08-26T00:15:51.014556,2025-08-26T00:15:51.014556
10164,success,FTJM-54457,,0,0,0,none,2025-08-26T00:15:51.257320,2025-08-26T00:15:51.257320
10165,success,FTJM-54458,,0,0,0,none,2025-08-26T00:15:51.289235,2025-08-26T00:15:51.289235
10166,success,FTJM-54459,,0,0,0,none,2025-08-26T00:15:52.090417,2025-08-26T00:15:52.090417
10162,success,FTJM-54455,,1,1,0,conversation,2025-08-26T00:15:52.218131,2025-08-26T00:15:52.218131
10157,success,FTJM-54450,,1,1,0,conversation,2025-08-26T00:15:52.780069,2025-08-26T00:15:52.780069
10171,success,FTJM-54461,,0,0,0,none,2025-08-26T00:15:52.852780,2025-08-26T00:15:52.852780
10170,success,FTJM-54460,,1,1,0,conversation,2025-08-26T00:15:52.998181,2025-08-26T00:15:52.998181
10172,success,FTJM-54462,,0,0,0,none,2025-08-26T00:15:53.121427,2025-08-26T00:15:53.121427
10173,success,FTJM-54463,,0,0,0,none,2025-08-26T00:15:53.955457,2025-08-26T00:15:53.955457
10174,success,FTJM-54464,,0,0,0,none,2025-08-26T00:15:54.539374,2025-08-26T00:15:54.539374
10175,success,FTJM-54465,,0,0,0,none,2025-08-26T00:15:55.247533,2025-08-26T00:15:55.247533
10176,success,FTJM-54466,,0,0,0,none,2025-08-26T00:15:55.852981,2025-08-26T00:15:55.852981
10177,success,FTJM-54467,,0,0,0,none,2025-08-26T00:15:55.988339,2025-08-26T00:15:55.988339
10178,success,FTJM-54468,,0,0,0,none,2025-08-26T00:15:56.435027,2025-08-26T00:15:56.435027
10179,success,FTJM-54469,,0,0,0,none,2025-08-26T00:15:56.748577,2025-08-26T00:15:56.748577
10180,success,FTJM-54470,,0,0,0,none,2025-08-26T00:15:57.105012,2025-08-26T00:15:57.105012
10192,success,FTJM-54472,,0,0,0,none,2025-08-26T00:15:58.327194,2025-08-26T00:15:58.327194
10193,success,FTJM-54473,,0,0,0,none,2025-08-26T00:15:58.735545,2025-08-26T00:15:58.735545
10194,success,FTJM-54474,,0,0,0,none,2025-08-26T00:15:59.353307,2025-08-26T00:15:59.353307
10181,success,FTJM-54471,,3,3,0,conversation,2025-08-26T00:15:59.877598,2025-08-26T00:15:59.877598
10196,success,FTJM-54476,,0,0,0,none,2025-08-26T00:16:00.370568,2025-08-26T00:16:00.370568
10197,success,FTJM-54477,,0,0,0,none,2025-08-26T00:16:00.965711,2025-08-26T00:16:00.965711
10195,success,FTJM-54475,,1,1,0,attachment,2025-08-26T00:16:01.055600,2025-08-26T00:16:01.055600
10198,success,FTJM-54478,,0,0,0,none,2025-08-26T00:16:01.369126,2025-08-26T00:16:01.369126
10199,success,FTJM-54479,,0,0,0,none,2025-08-26T00:16:01.877662,2025-08-26T00:16:01.877662
10200,success,FTJM-54480,,0,0,0,none,2025-08-26T00:16:02.272607,2025-08-26T00:16:02.272607
10202,success,FTJM-54482,,0,0,0,none,2025-08-26T00:16:03.532431,2025-08-26T00:16:03.532431
10201,success,FTJM-54481,,2,2,0,conversation,2025-08-26T00:16:03.913922,2025-08-26T00:16:03.913922
10203,success,FTJM-54483,,0,0,0,none,2025-08-26T00:16:04.021081,2025-08-26T00:16:04.021081
10204,success,FTJM-54484,,0,0,0,none,2025-08-26T00:16:04.159865,2025-08-26T00:16:04.159865
10206,success,FTJM-54485,,0,0,0,none,2025-08-26T00:16:04.767991,2025-08-26T00:16:04.767991
10207,success,FTJM-54486,,0,0,0,none,2025-08-26T00:16:05.279655,2025-08-26T00:16:05.279655
10208,success,FTJM-54487,,0,0,0,none,2025-08-26T00:16:05.854491,2025-08-26T00:16:05.854491
10209,success,FTJM-54488,,0,0,0,none,2025-08-26T00:16:06.290670,2025-08-26T00:16:06.290670
10210,success,FTJM-54489,,0,0,0,none,2025-08-26T00:16:07.029453,2025-08-26T00:16:07.029453
10211,success,FTJM-54490,,0,0,0,none,2025-08-26T00:16:07.574451,2025-08-26T00:16:07.574451
10212,success,FTJM-54491,,0,0,0,none,2025-08-26T00:16:07.796548,2025-08-26T00:16:07.796548
10213,success,FTJM-54492,,0,0,0,none,2025-08-26T00:16:08.657292,2025-08-26T00:16:08.657292
10214,success,FTJM-54493,,0,0,0,none,2025-08-26T00:16:09.067461,2025-08-26T00:16:09.067461
10215,success,FTJM-54494,,0,0,0,none,2025-08-26T00:16:09.416850,2025-08-26T00:16:09.416850
10216,success,FTJM-54495,,0,0,0,none,2025-08-26T00:16:09.766437,2025-08-26T00:16:09.766437
10217,success,FTJM-54496,,0,0,0,none,2025-08-26T00:16:10.197871,2025-08-26T00:16:10.197871
10218,success,FTJM-54497,,0,0,0,none,2025-08-26T00:16:10.879211,2025-08-26T00:16:10.879211
10222,success,FTJM-54498,,0,0,0,none,2025-08-26T00:16:11.327135,2025-08-26T00:16:11.327135
10223,success,FTJM-54499,,0,0,0,none,2025-08-26T00:16:11.656878,2025-08-26T00:16:11.656878
10224,success,FTJM-54500,,0,0,0,none,2025-08-26T00:16:12.371634,2025-08-26T00:16:12.371634
10225,success,FTJM-54501,,0,0,0,none,2025-08-26T00:16:12.881465,2025-08-26T00:16:12.881465
10226,success,FTJM-54502,,0,0,0,none,2025-08-26T00:16:13.352979,2025-08-26T00:16:13.352979
10227,success,FTJM-54503,,0,0,0,none,2025-08-26T00:16:14.164060,2025-08-26T00:16:14.164060
10228,success,FTJM-54504,,0,0,0,none,2025-08-26T00:16:14.256127,2025-08-26T00:16:14.256127
10229,success,FTJM-54505,,0,0,0,none,2025-08-26T00:16:14.836130,2025-08-26T00:16:14.836130
10230,success,FTJM-54506,,0,0,0,none,2025-08-26T00:16:15.418095,2025-08-26T00:16:15.418095
10235,success,FTJM-54508,,0,0,0,none,2025-08-26T00:16:16.538505,2025-08-26T00:16:16.538505
10236,success,FTJM-54509,,0,0,0,none,2025-08-26T00:16:16.890458,2025-08-26T00:16:16.890458
10237,success,FTJM-54510,,0,0,0,none,2025-08-26T00:16:17.303093,2025-08-26T00:16:17.303093
10238,success,FTJM-54511,,0,0,0,none,2025-08-26T00:16:18.103133,2025-08-26T00:16:18.103133
10239,success,FTJM-54512,,0,0,0,none,2025-08-26T00:16:18.449636,2025-08-26T00:16:18.449636
10242,success,FTJM-54515,,0,0,0,none,2025-08-26T00:16:20.250436,2025-08-26T00:16:20.250436
10243,success,FTJM-54516,,0,0,0,none,2025-08-26T00:16:20.645276,2025-08-26T00:16:20.645276
10231,success,FTJM-54507,,6,6,0,conversation,2025-08-26T00:16:20.713743,2025-08-26T00:16:20.713743
10241,success,FTJM-54514,,2,2,0,attachment,2025-08-26T00:16:20.804316,2025-08-26T00:16:20.804316
10240,success,FTJM-54513,,3,3,0,mixed,2025-08-26T00:16:21.292037,2025-08-26T00:16:21.292037
10245,success,FTJM-54518,,0,0,0,none,2025-08-26T00:16:21.557564,2025-08-26T00:16:21.557564
10244,success,FTJM-54517,,1,1,0,attachment,2025-08-26T00:16:21.796938,2025-08-26T00:16:21.796938
10246,success,FTJM-54519,,0,0,0,none,2025-08-26T00:16:22.011729,2025-08-26T00:16:22.011729
10247,success,FTJM-54520,,0,0,0,none,2025-08-26T00:16:22.478704,2025-08-26T00:16:22.478704
10248,success,FTJM-54521,,0,0,0,none,2025-08-26T00:16:22.931869,2025-08-26T00:16:22.931869
10249,success,FTJM-54522,,0,0,0,none,2025-08-26T00:16:23.372280,2025-08-26T00:16:23.372280
10250,success,FTJM-54523,,0,0,0,none,2025-08-26T00:16:23.814596,2025-08-26T00:16:23.814596
10251,success,FTJM-54524,,0,0,0,none,2025-08-26T00:16:24.383289,2025-08-26T00:16:24.383289
10252,success,FTJM-54525,,0,0,0,none,2025-08-26T00:16:24.984055,2025-08-26T00:16:24.984055
10253,success,FTJM-54526,,0,0,0,none,2025-08-26T00:16:25.464664,2025-08-26T00:16:25.464664
10254,success,FTJM-54527,,0,0,0,none,2025-08-26T00:16:25.956481,2025-08-26T00:16:25.956481
10255,success,FTJM-54528,,0,0,0,none,2025-08-26T00:16:26.370564,2025-08-26T00:16:26.370564
10258,success,FTJM-54529,,0,0,0,none,2025-08-26T00:16:26.993489,2025-08-26T00:16:26.993489
10259,success,FTJM-54530,,0,0,0,none,2025-08-26T00:16:27.428474,2025-08-26T00:16:27.428474
10260,success,FTJM-54531,,0,0,0,none,2025-08-26T00:16:27.871312,2025-08-26T00:16:27.871312
10261,success,FTJM-54532,,0,0,0,none,2025-08-26T00:16:28.778919,2025-08-26T00:16:28.778919
10262,success,FTJM-54533,,0,0,0,none,2025-08-26T00:16:29.148628,2025-08-26T00:16:29.148628
10264,success,FTJM-54535,,0,0,0,none,2025-08-26T00:16:30.180286,2025-08-26T00:16:30.180286
10265,success,FTJM-54536,,0,0,0,none,2025-08-26T00:16:30.647819,2025-08-26T00:16:30.647819
10263,success,FTJM-54534,,2,2,0,conversation,2025-08-26T00:16:30.856597,2025-08-26T00:16:30.856597
10266,success,FTJM-54537,,0,0,0,none,2025-08-26T00:16:31.178407,2025-08-26T00:16:31.178407
10268,success,FTJM-54538,,0,0,0,none,2025-08-26T00:16:32.039666,2025-08-26T00:16:32.039666
10269,success,FTJM-54539,,0,0,0,none,2025-08-26T00:16:32.548908,2025-08-26T00:16:32.548908
10270,success,FTJM-54540,,0,0,0,none,2025-08-26T00:16:32.637875,2025-08-26T00:16:32.637875
10271,success,FTJM-54541,,0,0,0,none,2025-08-26T00:16:33.001309,2025-08-26T00:16:33.001309
10272,success,FTJM-54542,,0,0,0,none,2025-08-26T00:16:33.644417,2025-08-26T00:16:33.644417
10273,success,FTJM-54543,,0,0,0,none,2025-08-26T00:16:34.067712,2025-08-26T00:16:34.067712
10275,success,FTJM-54545,,0,0,0,none,2025-08-26T00:16:34.971894,2025-08-26T00:16:34.971894
10274,success,FTJM-54544,,1,1,0,attachment,2025-08-26T00:16:35.519642,2025-08-26T00:16:35.519642
